uuid,timestamp,event,hotel_bookings,price_category
2011958680939,2035-12-25 17:07:55,Standard prices,33,standard
2011958680939,2035-12-26 03:07:55,Send offer,,
2012419847382,2035-12-26 13:07:55,Guest request,,
2012419847382,2035-12-26 23:07:55,Premium prices,81,premium
2012419847382,2035-12-27 09:07:55,Send offer,,
2012531477116,2035-12-27 19:07:55,Guest request,,
2012531477116,2035-12-28 05:07:55,Standard prices,38,standard
2012531477116,2035-12-28 15:07:55,Send offer,,
2013233906289,2035-12-29 01:07:55,Guest request,,
2013233906289,2035-12-29 11:07:55,Premium prices,74,premium
2013233906289,2035-12-29 21:07:55,Send offer,,
2014139456382,2035-12-30 07:07:55,Guest request,,
2014139456382,2035-12-30 17:07:55,Standard prices,44,standard
2014139456382,2035-12-31 03:07:55,Send offer,,
2014701405920,2035-12-31 13:07:55,Guest request,,
2014701405920,2035-12-31 23:07:55,Premium prices,80,premium
2014701405920,2036-01-01 09:07:55,Send offer,,
2015666185703,2036-01-01 19:07:55,Guest request,,
2015666185703,2036-01-02 05:07:55,Standard prices,27,standard
2015666185703,2036-01-02 15:07:55,Send offer,,
2016513983603,2036-01-03 01:07:55,Guest request,,
2016513983603,2036-01-03 11:07:55,Standard prices,15,standard
2016513983603,2036-01-03 21:07:55,Send offer,,
2016743691634,2036-01-04 07:07:55,Guest request,,
2016743691634,2036-01-04 17:07:55,Standard prices,45,standard
2016743691634,2036-01-05 03:07:55,Send offer,,
2017604688420,2036-01-05 13:07:55,Guest request,,
2017604688420,2036-01-05 23:07:55,Premium prices,73,premium
2017604688420,2036-01-06 09:07:55,Send offer,,
2018462727728,2036-01-06 19:07:55,Guest request,,
2018462727728,2036-01-07 05:07:55,Standard prices,21,standard
2018462727728,2036-01-07 15:07:55,Send offer,,
2018683500515,2036-01-08 01:07:55,Guest request,,
2018683500515,2036-01-08 11:07:55,Premium prices,92,premium
2018683500515,2036-01-08 21:07:55,Send offer,,
2019603707764,2036-01-09 07:07:55,Guest request,,
2019603707764,2036-01-09 17:07:55,Premium prices,74,premium
2019603707764,2036-01-10 03:07:55,Send offer,,
2019921965612,2036-01-10 13:07:55,Guest request,,
2019921965612,2036-01-10 23:07:55,Premium prices,64,premium
2019921965612,2036-01-11 09:07:55,Send offer,,
2020829900771,2036-01-11 19:07:55,Guest request,,
2020829900771,2036-01-12 05:07:55,Standard prices,15,standard
2020829900771,2036-01-12 15:07:55,Send offer,,
2021400562139,2036-01-13 01:07:55,Guest request,,
2021400562139,2036-01-13 11:07:55,Premium prices,66,premium
2021400562139,2036-01-13 21:07:55,Send offer,,
2022317934384,2036-01-14 07:07:55,Guest request,,
2022317934384,2036-01-14 17:07:55,Premium prices,80,premium
2022317934384,2036-01-15 03:07:55,Send offer,,
2022551078325,2036-01-15 13:07:55,Guest request,,
2022551078325,2036-01-15 23:07:55,Premium prices,73,premium
2022551078325,2036-01-16 09:07:55,Send offer,,
2022603226571,2036-01-16 19:07:55,Guest request,,
2022603226571,2036-01-17 05:07:55,Premium prices,88,premium
2022603226571,2036-01-17 15:07:55,Send offer,,
2023177868608,2036-01-18 01:07:55,Guest request,,
2023177868608,2036-01-18 11:07:55,Premium prices,74,premium
2023177868608,2036-01-18 21:07:55,Send offer,,
2023579696986,2036-01-19 07:07:55,Guest request,,
2023579696986,2036-01-19 17:07:55,Premium prices,98,premium
2023579696986,2036-01-20 03:07:55,Send offer,,
2023723528515,2036-01-20 13:07:55,Guest request,,
2023723528515,2036-01-20 23:07:55,Premium prices,72,premium
2023723528515,2036-01-21 09:07:55,Send offer,,
2024124660884,2036-01-21 19:07:55,Guest request,,
2024124660884,2036-01-22 05:07:55,Standard prices,52,standard
2024124660884,2036-01-22 15:07:55,Send offer,,
2024189132561,2036-01-23 01:07:55,Guest request,,
2024189132561,2036-01-23 11:07:55,Premium prices,79,premium
2024189132561,2036-01-23 21:07:55,Send offer,,
2025043046303,2036-01-24 07:07:55,Guest request,,
2025043046303,2036-01-24 17:07:55,Standard prices,26,standard
2025043046303,2036-01-25 03:07:55,Send offer,,
2025946748262,2036-01-25 13:07:55,Guest request,,
2025946748262,2036-01-25 23:07:55,Premium prices,66,premium
2025946748262,2036-01-26 09:07:55,Send offer,,
2026861474029,2036-01-26 19:07:55,Guest request,,
2026861474029,2036-01-27 05:07:55,Standard prices,58,standard
2026861474029,2036-01-27 15:07:55,Send offer,,
2027510396156,2036-01-28 01:07:55,Guest request,,
2027510396156,2036-01-28 11:07:55,Standard prices,35,standard
2027510396156,2036-01-28 21:07:55,Send offer,,
2027959963242,2036-01-29 07:07:55,Guest request,,
2027959963242,2036-01-29 17:07:55,Standard prices,24,standard
2027959963242,2036-01-30 03:07:55,Send offer,,
2028823972249,2036-01-30 13:07:55,Guest request,,
2028823972249,2036-01-30 23:07:55,Standard prices,51,standard
2028823972249,2036-01-31 09:07:55,Send offer,,
2028902096291,2036-01-31 19:07:55,Guest request,,
2028902096291,2036-02-01 05:07:55,Standard prices,14,standard
2028902096291,2036-02-01 15:07:55,Send offer,,
2029714400975,2036-02-02 01:07:55,Guest request,,
2029714400975,2036-02-02 11:07:55,Premium prices,94,premium
2029714400975,2036-02-02 21:07:55,Send offer,,
2030301862706,2036-02-03 07:07:55,Guest request,,
2030301862706,2036-02-03 17:07:55,Standard prices,48,standard
2030301862706,2036-02-04 03:07:55,Send offer,,
2030837304817,2036-02-04 13:07:55,Guest request,,
2030837304817,2036-02-04 23:07:55,Premium prices,92,premium
2030837304817,2036-02-05 09:07:55,Send offer,,
2030860187467,2036-02-05 19:07:55,Guest request,,
2030860187467,2036-02-06 05:07:55,Standard prices,10,standard
2030860187467,2036-02-06 15:07:55,Send offer,,
2031676222392,2036-02-07 01:07:55,Guest request,,
2031676222392,2036-02-07 11:07:55,Premium prices,100,premium
2031676222392,2036-02-07 21:07:55,Send offer,,
2031829758898,2036-02-08 07:07:55,Guest request,,
2031829758898,2036-02-08 17:07:55,Standard prices,11,standard
2031829758898,2036-02-09 03:07:55,Send offer,,
2032829640665,2036-02-09 13:07:55,Guest request,,
2032829640665,2036-02-09 23:07:55,Standard prices,23,standard
2032829640665,2036-02-10 09:07:55,Send offer,,
2032888901196,2036-02-10 19:07:55,Guest request,,
2032888901196,2036-02-11 05:07:55,Standard prices,14,standard
2032888901196,2036-02-11 15:07:55,Send offer,,
2033653598378,2036-02-12 01:07:55,Guest request,,
2033653598378,2036-02-12 11:07:55,Premium prices,62,premium
2033653598378,2036-02-12 21:07:55,Send offer,,
2033849890706,2036-02-13 07:07:55,Guest request,,
2033849890706,2036-02-13 17:07:55,Premium prices,68,premium
2033849890706,2036-02-14 03:07:55,Send offer,,
2034232006565,2036-02-14 13:07:55,Guest request,,
2034232006565,2036-02-14 23:07:55,Premium prices,89,premium
2034232006565,2036-02-15 09:07:55,Send offer,,
2034690419363,2036-02-15 19:07:55,Guest request,,
2034690419363,2036-02-16 05:07:55,Standard prices,28,standard
2034690419363,2036-02-16 15:07:55,Send offer,,
2035101973184,2036-02-17 01:07:55,Guest request,,
2035101973184,2036-02-17 11:07:55,Premium prices,69,premium
2035101973184,2036-02-17 21:07:55,Send offer,,
2035720205864,2036-02-18 07:07:55,Guest request,,
2035720205864,2036-02-18 17:07:55,Premium prices,95,premium
2035720205864,2036-02-19 03:07:55,Send offer,,
2036494512925,2036-02-19 13:07:55,Guest request,,
2036494512925,2036-02-19 23:07:55,Premium prices,98,premium
2036494512925,2036-02-20 09:07:55,Send offer,,
2037026815815,2036-02-20 19:07:55,Guest request,,
2037026815815,2036-02-21 05:07:55,Standard prices,48,standard
2037026815815,2036-02-21 15:07:55,Send offer,,
2037625517673,2036-02-22 01:07:55,Guest request,,
2037625517673,2036-02-22 11:07:55,Premium prices,61,premium
2037625517673,2036-02-22 21:07:55,Send offer,,
2038543607541,2036-02-23 07:07:55,Guest request,,
2038543607541,2036-02-23 17:07:55,Standard prices,57,standard
2038543607541,2036-02-24 03:07:55,Send offer,,
2039541652279,2036-02-24 13:07:55,Guest request,,
2039541652279,2036-02-24 23:07:55,Premium prices,82,premium
2039541652279,2036-02-25 09:07:55,Send offer,,
2040126288783,2036-02-25 19:07:55,Guest request,,
2040126288783,2036-02-26 05:07:55,Premium prices,90,premium
2040126288783,2036-02-26 15:07:55,Send offer,,
2041065362658,2036-02-27 01:07:55,Guest request,,
2041065362658,2036-02-27 11:07:55,Standard prices,49,standard
2041065362658,2036-02-27 21:07:55,Send offer,,
2041182227764,2036-02-28 07:07:55,Guest request,,
2041182227764,2036-02-28 17:07:55,Standard prices,53,standard
2041182227764,2036-02-29 03:07:55,Send offer,,
2041275643103,2036-02-29 13:07:55,Guest request,,
2041275643103,2036-02-29 23:07:55,Standard prices,57,standard
2041275643103,2036-03-01 09:07:55,Send offer,,
2041661842311,2036-03-01 19:07:55,Guest request,,
2041661842311,2036-03-02 05:07:55,Premium prices,73,premium
2041661842311,2036-03-02 15:07:55,Send offer,,
2042106244438,2036-03-03 01:07:55,Guest request,,
2042106244438,2036-03-03 11:07:55,Standard prices,14,standard
2042106244438,2036-03-03 21:07:55,Send offer,,
2042974066168,2036-03-04 07:07:55,Guest request,,
2042974066168,2036-03-04 17:07:55,Standard prices,35,standard
2042974066168,2036-03-05 03:07:55,Send offer,,
2043293377957,2036-03-05 13:07:55,Guest request,,
2043293377957,2036-03-05 23:07:55,Premium prices,87,premium
2043293377957,2036-03-06 09:07:55,Send offer,,
2044030900198,2036-03-06 19:07:55,Guest request,,
2044030900198,2036-03-07 05:07:55,Premium prices,73,premium
2044030900198,2036-03-07 15:07:55,Send offer,,
2044117549137,2036-03-08 01:07:55,Guest request,,
2044117549137,2036-03-08 11:07:55,Standard prices,39,standard
2044117549137,2036-03-08 21:07:55,Send offer,,
2044268254903,2036-03-09 07:07:55,Guest request,,
2044268254903,2036-03-09 17:07:55,Standard prices,48,standard
2044268254903,2036-03-10 03:07:55,Send offer,,
2044382929221,2036-03-10 13:07:55,Guest request,,
2044382929221,2036-03-10 23:07:55,Standard prices,42,standard
2044382929221,2036-03-11 09:07:55,Send offer,,
2044403789498,2036-03-11 19:07:55,Guest request,,
2044403789498,2036-03-12 05:07:55,Standard prices,58,standard
2044403789498,2036-03-12 15:07:55,Send offer,,
2044533460524,2036-03-13 01:07:55,Guest request,,
2044533460524,2036-03-13 11:07:55,Standard prices,38,standard
2044533460524,2036-03-13 21:07:55,Send offer,,
2044593692626,2036-03-14 07:07:55,Guest request,,
2044593692626,2036-03-14 17:07:55,Premium prices,74,premium
2044593692626,2036-03-15 03:07:55,Send offer,,
2044966280257,2036-03-15 13:07:55,Guest request,,
2044966280257,2036-03-15 23:07:55,Premium prices,70,premium
2044966280257,2036-03-16 09:07:55,Send offer,,
2045947944173,2036-03-16 19:07:55,Guest request,,
2045947944173,2036-03-17 05:07:55,Standard prices,50,standard
2045947944173,2036-03-17 15:07:55,Send offer,,
2046603579894,2036-03-18 01:07:55,Guest request,,
2046603579894,2036-03-18 11:07:55,Standard prices,16,standard
2046603579894,2036-03-18 21:07:55,Send offer,,
2046861674204,2036-03-19 07:07:55,Guest request,,
2046861674204,2036-03-19 17:07:55,Premium prices,64,premium
2046861674204,2036-03-20 03:07:55,Send offer,,
2047075073769,2036-03-20 13:07:55,Guest request,,
2047075073769,2036-03-20 23:07:55,Premium prices,77,premium
2047075073769,2036-03-21 09:07:55,Send offer,,
2047779147775,2036-03-21 19:07:55,Guest request,,
2047779147775,2036-03-22 05:07:55,Premium prices,99,premium
2047779147775,2036-03-22 15:07:55,Send offer,,
2047799692831,2036-03-23 01:07:55,Guest request,,
2047799692831,2036-03-23 11:07:55,Standard prices,21,standard
2047799692831,2036-03-23 21:07:55,Send offer,,
2048223951831,2036-03-24 07:07:55,Guest request,,
2048223951831,2036-03-24 17:07:55,Standard prices,41,standard
2048223951831,2036-03-25 03:07:55,Send offer,,
2048450882615,2036-03-25 13:07:55,Guest request,,
2048450882615,2036-03-25 23:07:55,Premium prices,64,premium
2048450882615,2036-03-26 09:07:55,Send offer,,
2049087269367,2036-03-26 19:07:55,Guest request,,
2049087269367,2036-03-27 05:07:55,Standard prices,30,standard
2049087269367,2036-03-27 15:07:55,Send offer,,
2049201361300,2036-03-28 01:07:55,Guest request,,
2049201361300,2036-03-28 11:07:55,Standard prices,56,standard
2049201361300,2036-03-28 21:07:55,Send offer,,
2049686463321,2036-03-29 07:07:55,Guest request,,
2049686463321,2036-03-29 17:07:55,Premium prices,72,premium
2049686463321,2036-03-30 03:07:55,Send offer,,
2050430177191,2036-03-30 13:07:55,Guest request,,
2050430177191,2036-03-30 23:07:55,Standard prices,18,standard
2050430177191,2036-03-31 09:07:55,Send offer,,
2050883425365,2036-03-31 19:07:55,Guest request,,
2050883425365,2036-04-01 05:07:55,Standard prices,55,standard
2050883425365,2036-04-01 15:07:55,Send offer,,
2051215498808,2036-04-02 01:07:55,Guest request,,
2051215498808,2036-04-02 11:07:55,Premium prices,100,premium
2051215498808,2036-04-02 21:07:55,Send offer,,
2051837955788,2036-04-03 07:07:55,Guest request,,
2051837955788,2036-04-03 17:07:55,Standard prices,26,standard
2051837955788,2036-04-04 03:07:55,Send offer,,
2052319269179,2036-04-04 13:07:55,Guest request,,
2052319269179,2036-04-04 23:07:55,Premium prices,83,premium
2052319269179,2036-04-05 09:07:55,Send offer,,
2052560794532,2036-04-05 19:07:55,Guest request,,
2052560794532,2036-04-06 05:07:55,Standard prices,24,standard
2052560794532,2036-04-06 15:07:55,Send offer,,
2053549580703,2036-04-07 01:07:55,Guest request,,
2053549580703,2036-04-07 11:07:55,Standard prices,25,standard
2053549580703,2036-04-07 21:07:55,Send offer,,
2053957207816,2036-04-08 07:07:55,Guest request,,
2053957207816,2036-04-08 17:07:55,Standard prices,14,standard
2053957207816,2036-04-09 03:07:55,Send offer,,
2054117416888,2036-04-09 13:07:55,Guest request,,
2054117416888,2036-04-09 23:07:55,Premium prices,80,premium
2054117416888,2036-04-10 09:07:55,Send offer,,
2054752850945,2036-04-10 19:07:55,Guest request,,
2054752850945,2036-04-11 05:07:55,Standard prices,33,standard
2054752850945,2036-04-11 15:07:55,Send offer,,
2055264658221,2036-04-12 01:07:55,Guest request,,
2055264658221,2036-04-12 11:07:55,Premium prices,97,premium
2055264658221,2036-04-12 21:07:55,Send offer,,
2055638141601,2036-04-13 07:07:55,Guest request,,
2055638141601,2036-04-13 17:07:55,Premium prices,68,premium
2055638141601,2036-04-14 03:07:55,Send offer,,
2056364948101,2036-04-14 13:07:55,Guest request,,
2056364948101,2036-04-14 23:07:55,Premium prices,75,premium
2056364948101,2036-04-15 09:07:55,Send offer,,
2056404104528,2036-04-15 19:07:55,Guest request,,
2056404104528,2036-04-16 05:07:55,Standard prices,53,standard
2056404104528,2036-04-16 15:07:55,Send offer,,
2057156574874,2036-04-17 01:07:55,Guest request,,
2057156574874,2036-04-17 11:07:55,Standard prices,43,standard
2057156574874,2036-04-17 21:07:55,Send offer,,
2057896865536,2036-04-18 07:07:55,Guest request,,
2057896865536,2036-04-18 17:07:55,Standard prices,14,standard
2057896865536,2036-04-19 03:07:55,Send offer,,
2058686714145,2036-04-19 13:07:55,Guest request,,
2058686714145,2036-04-19 23:07:55,Premium prices,85,premium
2058686714145,2036-04-20 09:07:55,Send offer,,
2058922341549,2036-04-20 19:07:55,Guest request,,
2058922341549,2036-04-21 05:07:55,Standard prices,14,standard
2058922341549,2036-04-21 15:07:55,Send offer,,
2059331541202,2036-04-22 01:07:55,Guest request,,
2059331541202,2036-04-22 11:07:55,Standard prices,47,standard
2059331541202,2036-04-22 21:07:55,Send offer,,
2059413533003,2036-04-23 07:07:55,Guest request,,
2059413533003,2036-04-23 17:07:55,Premium prices,69,premium
2059413533003,2036-04-24 03:07:55,Send offer,,
2060364845743,2036-04-24 13:07:55,Guest request,,
2060364845743,2036-04-24 23:07:55,Standard prices,17,standard
2060364845743,2036-04-25 09:07:55,Send offer,,
2060653391029,2036-04-25 19:07:55,Guest request,,
2060653391029,2036-04-26 05:07:55,Premium prices,74,premium
2060653391029,2036-04-26 15:07:55,Send offer,,
2061440203851,2036-04-27 01:07:55,Guest request,,
2061440203851,2036-04-27 11:07:55,Premium prices,85,premium
2061440203851,2036-04-27 21:07:55,Send offer,,
2061557866229,2036-04-28 07:07:55,Guest request,,
2061557866229,2036-04-28 17:07:55,Standard prices,50,standard
2061557866229,2036-04-29 03:07:55,Send offer,,
2062316919537,2036-04-29 13:07:55,Guest request,,
2062316919537,2036-04-29 23:07:55,Standard prices,15,standard
2062316919537,2036-04-30 09:07:55,Send offer,,
2062881287511,2036-04-30 19:07:55,Guest request,,
2062881287511,2036-05-01 05:07:55,Premium prices,89,premium
2062881287511,2036-05-01 15:07:55,Send offer,,
2063460426322,2036-05-02 01:07:55,Guest request,,
2063460426322,2036-05-02 11:07:55,Standard prices,15,standard
2063460426322,2036-05-02 21:07:55,Send offer,,
2064142756111,2036-05-03 07:07:55,Guest request,,
2064142756111,2036-05-03 17:07:55,Standard prices,33,standard
2064142756111,2036-05-04 03:07:55,Send offer,,
2064146544283,2036-05-04 13:07:55,Guest request,,
2064146544283,2036-05-04 23:07:55,Premium prices,65,premium
2064146544283,2036-05-05 09:07:55,Send offer,,
2064824777011,2036-05-05 19:07:55,Guest request,,
2064824777011,2036-05-06 05:07:55,Premium prices,66,premium
2064824777011,2036-05-06 15:07:55,Send offer,,
2064929273406,2036-05-07 01:07:55,Guest request,,
2064929273406,2036-05-07 11:07:55,Premium prices,66,premium
2064929273406,2036-05-07 21:07:55,Send offer,,
2065821772385,2036-05-08 07:07:55,Guest request,,
2065821772385,2036-05-08 17:07:55,Premium prices,66,premium
2065821772385,2036-05-09 03:07:55,Send offer,,
2066631951577,2036-05-09 13:07:55,Guest request,,
2066631951577,2036-05-09 23:07:55,Premium prices,64,premium
2066631951577,2036-05-10 09:07:55,Send offer,,
2066813537315,2036-05-10 19:07:55,Guest request,,
2066813537315,2036-05-11 05:07:55,Standard prices,15,standard
2066813537315,2036-05-11 15:07:55,Send offer,,
2067487694031,2036-05-12 01:07:55,Guest request,,
2067487694031,2036-05-12 11:07:55,Premium prices,90,premium
2067487694031,2036-05-12 21:07:55,Send offer,,
2068115304765,2036-05-13 07:07:55,Guest request,,
2068115304765,2036-05-13 17:07:55,Premium prices,68,premium
2068115304765,2036-05-14 03:07:55,Send offer,,
2068241062932,2036-05-14 13:07:55,Guest request,,
2068241062932,2036-05-14 23:07:55,Premium prices,92,premium
2068241062932,2036-05-15 09:07:55,Send offer,,
2068495209024,2036-05-15 19:07:55,Guest request,,
2068495209024,2036-05-16 05:07:55,Standard prices,58,standard
