uuid,timestamp,event,age,amount_loan,yearly_income,random_number,check
3850,2022-02-14 18:02:12,Normal Check,,,,,Normal Check
3850,2022-02-14 20:02:12,Make Decision,,,,,
3850,2022-02-14 22:02:12,Inform Customer,,,,,
3851,2022-02-15 14:22:17,Customer applies,,,,,
3851,2022-02-15 16:22:17,Check application data,50,32510,55318,474992,
3851,2022-02-15 18:22:17,Normal Check,,,,,Normal Check
3851,2022-02-15 20:22:17,Make Decision,,,,,
3851,2022-02-15 22:22:17,Inform Customer,,,,,
3852,2022-02-28 14:52:54,Customer applies,,,,,
3852,2022-02-28 16:52:54,Check application data,33,26398,625920,1089686,
3852,2022-02-28 18:52:54,Normal Check,,,,,Normal Check
3852,2022-02-28 20:52:54,Make Decision,,,,,
3852,2022-02-28 22:52:54,Inform Customer,,,,,
3853,2022-02-20 14:56:02,Customer applies,,,,,
3853,2022-02-20 16:56:02,Check application data,29,46528,965472,620253,
3853,2022-02-20 18:56:02,Normal Check,,,,,Normal Check
3853,2022-02-20 20:56:02,Make Decision,,,,,
3853,2022-02-20 22:56:02,Inform Customer,,,,,
3854,2022-03-01 13:16:22,Customer applies,,,,,
3854,2022-03-01 15:16:22,Check application data,35,38023,16647,515925,
3854,2022-03-01 17:16:22,Normal Check,,,,,Normal Check
3854,2022-03-01 19:16:22,Make Decision,,,,,
3854,2022-03-01 21:16:22,Inform Customer,,,,,
3855,2022-02-20 13:15:13,Customer applies,,,,,
3855,2022-02-20 15:15:13,Check application data,52,26095,859838,1561429,
3855,2022-02-20 17:15:13,Normal Check,,,,,Normal Check
3855,2022-02-20 19:15:13,Make Decision,,,,,
3855,2022-02-20 21:15:13,Inform Customer,,,,,
3856,2022-02-20 16:49:31,Customer applies,,,,,
3856,2022-02-20 18:49:31,Check application data,51,48237,391988,735624,
3856,2022-02-20 20:49:31,Normal Check,,,,,Normal Check
3856,2022-02-20 22:49:31,Make Decision,,,,,
3856,2022-02-21 00:49:31,Inform Customer,,,,,
3857,2022-02-20 15:14:31,Customer applies,,,,,
3857,2022-02-20 17:14:31,Check application data,60,11835,145934,1655790,
3857,2022-02-20 19:14:31,Simple Check,,,,,Simple Check
3857,2022-02-20 21:14:31,Make Decision,,,,,
3857,2022-02-20 23:14:31,Inform Customer,,,,,
3858,2022-02-17 10:56:09,Customer applies,,,,,
3858,2022-02-17 12:56:09,Check application data,43,552,889749,1590315,
3858,2022-02-17 14:56:09,Simple Check,,,,,Simple Check
3858,2022-02-17 16:56:09,Make Decision,,,,,
3858,2022-02-17 18:56:09,Inform Customer,,,,,
3859,2022-02-28 17:48:26,Customer applies,,,,,
3859,2022-02-28 19:48:26,Check application data,47,99680,373277,82939,
3859,2022-02-28 21:48:26,Extensive Check,,,,,Extensive Check
3859,2022-02-28 23:48:26,Make Decision,,,,,
3859,2022-03-01 01:48:26,Inform Customer,,,,,
3860,2022-02-19 17:32:04,Customer applies,,,,,
3860,2022-02-19 19:32:04,Check application data,34,59433,457853,991208,
3860,2022-02-19 21:32:04,Extensive Check,,,,,Extensive Check
3860,2022-02-19 23:32:04,Make Decision,,,,,
3860,2022-02-20 01:32:04,Inform Customer,,,,,
3861,2022-03-01 09:09:46,Customer applies,,,,,
3861,2022-03-01 11:09:46,Check application data,27,7604,667644,877702,
3861,2022-03-01 13:09:46,Simple Check,,,,,Simple Check
3861,2022-03-01 15:09:46,Make Decision,,,,,
3861,2022-03-01 17:09:46,Inform Customer,,,,,
3862,2022-03-04 14:52:57,Customer applies,,,,,
3862,2022-03-04 16:52:57,Check application data,56,95696,46803,1394912,
3862,2022-03-04 18:52:57,Extensive Check,,,,,Extensive Check
3862,2022-03-04 20:52:57,Make Decision,,,,,
3862,2022-03-04 22:52:57,Inform Customer,,,,,
3863,2022-02-14 17:33:46,Customer applies,,,,,
3863,2022-02-14 19:33:46,Check application data,51,38394,924656,1562724,
3863,2022-02-14 21:33:46,Normal Check,,,,,Normal Check
3863,2022-02-14 23:33:46,Make Decision,,,,,
3863,2022-02-15 01:33:46,Inform Customer,,,,,
3864,2022-02-14 12:36:13,Customer applies,,,,,
3864,2022-02-14 14:36:13,Check application data,39,28802,296881,1067043,
3864,2022-02-14 16:36:13,Normal Check,,,,,Normal Check
3864,2022-02-14 18:36:13,Make Decision,,,,,
3864,2022-02-14 20:36:13,Inform Customer,,,,,
3865,2022-02-22 11:53:24,Customer applies,,,,,
3865,2022-02-22 13:53:24,Check application data,46,8411,361011,752689,
3865,2022-02-22 15:53:24,Simple Check,,,,,Simple Check
3865,2022-02-22 17:53:24,Make Decision,,,,,
3865,2022-02-22 19:53:24,Inform Customer,,,,,
3866,2022-02-17 11:55:03,Customer applies,,,,,
3866,2022-02-17 13:55:03,Check application data,32,32573,622420,1004091,
3866,2022-02-17 15:55:03,Normal Check,,,,,Normal Check
3866,2022-02-17 17:55:03,Make Decision,,,,,
3866,2022-02-17 19:55:03,Inform Customer,,,,,
3867,2022-02-19 14:34:20,Customer applies,,,,,
3867,2022-02-19 16:34:20,Check application data,60,8675,41289,12508,
3867,2022-02-19 18:34:20,Simple Check,,,,,Simple Check
3867,2022-02-19 20:34:20,Make Decision,,,,,
3867,2022-02-19 22:34:20,Inform Customer,,,,,
3868,2022-02-20 15:10:33,Customer applies,,,,,
3868,2022-02-20 17:10:33,Check application data,48,18423,480695,514637,
3868,2022-02-20 19:10:33,Simple Check,,,,,Simple Check
3868,2022-02-20 21:10:33,Make Decision,,,,,
3868,2022-02-20 23:10:33,Inform Customer,,,,,
3869,2022-02-22 09:47:01,Customer applies,,,,,
3869,2022-02-22 11:47:01,Check application data,29,8865,29212,1142320,
3869,2022-02-22 13:47:01,Simple Check,,,,,Simple Check
3869,2022-02-22 15:47:01,Make Decision,,,,,
3869,2022-02-22 17:47:01,Inform Customer,,,,,
3870,2022-02-18 15:29:52,Customer applies,,,,,
3870,2022-02-18 17:29:52,Check application data,33,46362,362829,1709787,
3870,2022-02-18 19:29:52,Normal Check,,,,,Normal Check
3870,2022-02-18 21:29:52,Make Decision,,,,,
3870,2022-02-18 23:29:52,Inform Customer,,,,,
3871,2022-02-27 15:46:52,Customer applies,,,,,
3871,2022-02-27 17:46:52,Check application data,33,55306,608014,459308,
3871,2022-02-27 19:46:52,Extensive Check,,,,,Extensive Check
3871,2022-02-27 21:46:52,Make Decision,,,,,
3871,2022-02-27 23:46:52,Inform Customer,,,,,
3872,2022-02-16 14:00:27,Customer applies,,,,,
3872,2022-02-16 16:00:27,Check application data,57,75852,786455,42935,
3872,2022-02-16 18:00:27,Extensive Check,,,,,Extensive Check
3872,2022-02-16 20:00:27,Make Decision,,,,,
3872,2022-02-16 22:00:27,Inform Customer,,,,,
3873,2022-02-18 09:21:08,Customer applies,,,,,
3873,2022-02-18 11:21:08,Check application data,49,32002,421408,205441,
3873,2022-02-18 13:21:08,Normal Check,,,,,Normal Check
3873,2022-02-18 15:21:08,Make Decision,,,,,
3873,2022-02-18 17:21:08,Inform Customer,,,,,
3874,2022-02-25 08:37:10,Customer applies,,,,,
3874,2022-02-25 10:37:10,Check application data,60,25873,267601,179309,
3874,2022-02-25 12:37:10,Normal Check,,,,,Normal Check
3874,2022-02-25 14:37:10,Make Decision,,,,,
3874,2022-02-25 16:37:10,Inform Customer,,,,,
3875,2022-03-02 10:41:55,Customer applies,,,,,
3875,2022-03-02 12:41:55,Check application data,26,84636,234411,84640,
3875,2022-03-02 14:41:55,Extensive Check,,,,,Extensive Check
3875,2022-03-02 16:41:55,Make Decision,,,,,
3875,2022-03-02 18:41:55,Inform Customer,,,,,
3876,2022-03-05 08:04:17,Customer applies,,,,,
3876,2022-03-05 10:04:17,Check application data,58,71599,343386,1654119,
3876,2022-03-05 12:04:17,Extensive Check,,,,,Extensive Check
3876,2022-03-05 14:04:17,Make Decision,,,,,
3876,2022-03-05 16:04:17,Inform Customer,,,,,
3877,2022-02-24 13:07:20,Customer applies,,,,,
3877,2022-02-24 15:07:20,Check application data,49,90252,130132,1831017,
3877,2022-02-24 17:07:20,Extensive Check,,,,,Extensive Check
3877,2022-02-24 19:07:20,Make Decision,,,,,
3877,2022-02-24 21:07:20,Inform Customer,,,,,
3878,2022-02-28 15:25:56,Customer applies,,,,,
3878,2022-02-28 17:25:56,Check application data,37,78917,590237,1646812,
3878,2022-02-28 19:25:56,Extensive Check,,,,,Extensive Check
3878,2022-02-28 21:25:56,Make Decision,,,,,
3878,2022-02-28 23:25:56,Inform Customer,,,,,
3879,2022-02-19 16:43:53,Customer applies,,,,,
3879,2022-02-19 18:43:53,Check application data,45,13724,197394,554868,
3879,2022-02-19 20:43:53,Simple Check,,,,,Simple Check
3879,2022-02-19 22:43:53,Make Decision,,,,,
3879,2022-02-20 00:43:53,Inform Customer,,,,,
3880,2022-02-14 11:03:54,Customer applies,,,,,
3880,2022-02-14 13:03:54,Check application data,29,38791,300715,225801,
3880,2022-02-14 15:03:54,Normal Check,,,,,Normal Check
3880,2022-02-14 17:03:54,Make Decision,,,,,
3880,2022-02-14 19:03:54,Inform Customer,,,,,
3881,2022-02-25 15:26:09,Customer applies,,,,,
3881,2022-02-25 17:26:09,Check application data,48,55049,385434,1902073,
3881,2022-02-25 19:26:09,Extensive Check,,,,,Extensive Check
3881,2022-02-25 21:26:09,Make Decision,,,,,
3881,2022-02-25 23:26:09,Inform Customer,,,,,
3882,2022-03-01 17:24:38,Customer applies,,,,,
3882,2022-03-01 19:24:38,Check application data,57,47776,959777,1474863,
3882,2022-03-01 21:24:38,Normal Check,,,,,Normal Check
3882,2022-03-01 23:24:38,Make Decision,,,,,
3882,2022-03-02 01:24:38,Inform Customer,,,,,
3883,2022-02-20 13:24:24,Customer applies,,,,,
3883,2022-02-20 15:24:24,Check application data,28,67461,428885,1287645,
3883,2022-02-20 17:24:24,Extensive Check,,,,,Extensive Check
3883,2022-02-20 19:24:24,Make Decision,,,,,
3883,2022-02-20 21:24:24,Inform Customer,,,,,
3884,2022-02-24 15:54:00,Customer applies,,,,,
3884,2022-02-24 17:54:00,Check application data,52,78685,491423,1633801,
3884,2022-02-24 19:54:00,Extensive Check,,,,,Extensive Check
3884,2022-02-24 21:54:00,Make Decision,,,,,
3884,2022-02-24 23:54:00,Inform Customer,,,,,
3885,2022-02-21 14:21:25,Customer applies,,,,,
3885,2022-02-21 16:21:25,Check application data,47,61670,343525,18846,
3885,2022-02-21 18:21:25,Extensive Check,,,,,Extensive Check
3885,2022-02-21 20:21:25,Make Decision,,,,,
3885,2022-02-21 22:21:25,Inform Customer,,,,,
3886,2022-02-26 13:27:06,Customer applies,,,,,
3886,2022-02-26 15:27:06,Check application data,29,29996,56211,1885614,
3886,2022-02-26 17:27:06,Normal Check,,,,,Normal Check
3886,2022-02-26 19:27:06,Make Decision,,,,,
3886,2022-02-26 21:27:06,Inform Customer,,,,,
3887,2022-02-17 14:52:26,Customer applies,,,,,
3887,2022-02-17 16:52:26,Check application data,45,34948,360431,1034951,
3887,2022-02-17 18:52:26,Normal Check,,,,,Normal Check
3887,2022-02-17 20:52:26,Make Decision,,,,,
3887,2022-02-17 22:52:26,Inform Customer,,,,,
3888,2022-03-01 18:16:56,Customer applies,,,,,
3888,2022-03-01 20:16:56,Check application data,26,76097,35555,1281286,
3888,2022-03-01 22:16:56,Extensive Check,,,,,Extensive Check
3888,2022-03-02 00:16:56,Make Decision,,,,,
3888,2022-03-02 02:16:56,Inform Customer,,,,,
3889,2022-02-23 18:20:53,Customer applies,,,,,
3889,2022-02-23 20:20:53,Check application data,29,47310,121011,1470257,
3889,2022-02-23 22:20:53,Normal Check,,,,,Normal Check
3889,2022-02-24 00:20:53,Make Decision,,,,,
3889,2022-02-24 02:20:53,Inform Customer,,,,,
3890,2022-02-26 11:27:42,Customer applies,,,,,
3890,2022-02-26 13:27:42,Check application data,41,7134,500656,918563,
3890,2022-02-26 15:27:42,Simple Check,,,,,Simple Check
3890,2022-02-26 17:27:42,Make Decision,,,,,
3890,2022-02-26 19:27:42,Inform Customer,,,,,
3891,2022-02-20 16:21:44,Customer applies,,,,,
3891,2022-02-20 18:21:44,Check application data,39,4384,209688,1311693,
3891,2022-02-20 20:21:44,Simple Check,,,,,Simple Check
3891,2022-02-20 22:21:44,Make Decision,,,,,
3891,2022-02-21 00:21:44,Inform Customer,,,,,
3892,2022-03-02 11:42:20,Customer applies,,,,,
3892,2022-03-02 13:42:20,Check application data,40,40729,819105,814498,
3892,2022-03-02 15:42:20,Normal Check,,,,,Normal Check
3892,2022-03-02 17:42:20,Make Decision,,,,,
3892,2022-03-02 19:42:20,Inform Customer,,,,,
3893,2022-02-21 16:44:14,Customer applies,,,,,
3893,2022-02-21 18:44:14,Check application data,53,6793,729300,400936,
3893,2022-02-21 20:44:14,Simple Check,,,,,Simple Check
3893,2022-02-21 22:44:14,Make Decision,,,,,
3893,2022-02-22 00:44:14,Inform Customer,,,,,
3894,2022-02-19 17:12:38,Customer applies,,,,,
3894,2022-02-19 19:12:38,Check application data,58,71305,693926,782372,
3894,2022-02-19 21:12:38,Extensive Check,,,,,Extensive Check
3894,2022-02-19 23:12:38,Make Decision,,,,,
3894,2022-02-20 01:12:38,Inform Customer,,,,,
3895,2022-02-15 17:37:00,Customer applies,,,,,
3895,2022-02-15 19:37:00,Check application data,60,35787,162706,1544509,
3895,2022-02-15 21:37:00,Normal Check,,,,,Normal Check
3895,2022-02-15 23:37:00,Make Decision,,,,,
3895,2022-02-16 01:37:00,Inform Customer,,,,,
3896,2022-02-21 17:58:53,Customer applies,,,,,
3896,2022-02-21 19:58:53,Check application data,59,55500,269468,1490224,
3896,2022-02-21 21:58:53,Extensive Check,,,,,Extensive Check
3896,2022-02-21 23:58:53,Make Decision,,,,,
3896,2022-02-22 01:58:53,Inform Customer,,,,,
3897,2022-02-14 18:58:00,Customer applies,,,,,
3897,2022-02-14 20:58:00,Check application data,54,38707,250662,232140,
3897,2022-02-14 22:58:00,Normal Check,,,,,Normal Check
3897,2022-02-15 00:58:00,Make Decision,,,,,
3897,2022-02-15 02:58:00,Inform Customer,,,,,
3898,2022-02-26 15:45:39,Customer applies,,,,,
3898,2022-02-26 17:45:39,Check application data,55,51165,383485,868613,
3898,2022-02-26 19:45:39,Extensive Check,,,,,Extensive Check
3898,2022-02-26 21:45:39,Make Decision,,,,,
3898,2022-02-26 23:45:39,Inform Customer,,,,,
3899,2022-02-18 17:51:50,Customer applies,,,,,
3899,2022-02-18 19:51:50,Check application data,25,63052,684366,861178,
3899,2022-02-18 21:51:50,Extensive Check,,,,,Extensive Check
3899,2022-02-18 23:51:50,Make Decision,,,,,
3899,2022-02-19 01:51:50,Inform Customer,,,,,
3900,2022-02-17 14:50:16,Customer applies,,,,,
3900,2022-02-17 16:50:16,Check application data,40,45888,323074,352033,
3900,2022-02-17 18:50:16,Normal Check,,,,,Normal Check
3900,2022-02-17 20:50:16,Make Decision,,,,,
3900,2022-02-17 22:50:16,Inform Customer,,,,,
3901,2022-02-14 08:37:57,Customer applies,,,,,
3901,2022-02-14 10:37:57,Check application data,30,66192,528119,1908389,
3901,2022-02-14 12:37:57,Extensive Check,,,,,Extensive Check
3901,2022-02-14 14:37:57,Make Decision,,,,,
3901,2022-02-14 16:37:57,Inform Customer,,,,,
3902,2022-03-04 09:22:14,Customer applies,,,,,
3902,2022-03-04 11:22:14,Check application data,32,27488,674992,99249,
3902,2022-03-04 13:22:14,Normal Check,,,,,Normal Check
3902,2022-03-04 15:22:14,Make Decision,,,,,
3902,2022-03-04 17:22:14,Inform Customer,,,,,
3903,2022-02-25 13:40:41,Customer applies,,,,,
3903,2022-02-25 15:40:41,Check application data,53,53113,803662,1208001,
3903,2022-02-25 17:40:41,Extensive Check,,,,,Extensive Check
3903,2022-02-25 19:40:41,Make Decision,,,,,
3903,2022-02-25 21:40:41,Inform Customer,,,,,
3904,2022-02-24 09:36:21,Customer applies,,,,,
3904,2022-02-24 11:36:21,Check application data,51,35017,438744,184924,
3904,2022-02-24 13:36:21,Normal Check,,,,,Normal Check
3904,2022-02-24 15:36:21,Make Decision,,,,,
3904,2022-02-24 17:36:21,Inform Customer,,,,,
3905,2022-02-28 15:32:23,Customer applies,,,,,
3905,2022-02-28 17:32:23,Check application data,36,85445,644610,1522126,
3905,2022-02-28 19:32:23,Extensive Check,,,,,Extensive Check
3905,2022-02-28 21:32:23,Make Decision,,,,,
3905,2022-02-28 23:32:23,Inform Customer,,,,,
3906,2022-02-18 15:11:06,Customer applies,,,,,
3906,2022-02-18 17:11:06,Check application data,35,75267,910158,831470,
3906,2022-02-18 19:11:06,Extensive Check,,,,,Extensive Check
3906,2022-02-18 21:11:06,Make Decision,,,,,
3906,2022-02-18 23:11:06,Inform Customer,,,,,
3907,2022-02-19 15:53:45,Customer applies,,,,,
3907,2022-02-19 17:53:45,Check application data,36,42443,449307,1280200,
3907,2022-02-19 19:53:45,Normal Check,,,,,Normal Check
3907,2022-02-19 21:53:45,Make Decision,,,,,
3907,2022-02-19 23:53:45,Inform Customer,,,,,
3908,2022-02-25 15:15:11,Customer applies,,,,,
3908,2022-02-25 17:15:11,Check application data,46,36097,144663,575709,
3908,2022-02-25 19:15:11,Normal Check,,,,,Normal Check
3908,2022-02-25 21:15:11,Make Decision,,,,,
3908,2022-02-25 23:15:11,Inform Customer,,,,,
3909,2022-02-26 18:36:12,Customer applies,,,,,
3909,2022-02-26 20:36:12,Check application data,39,74788,132306,1613759,
3909,2022-02-26 22:36:12,Extensive Check,,,,,Extensive Check
3909,2022-02-27 00:36:12,Make Decision,,,,,
3909,2022-02-27 02:36:12,Inform Customer,,,,,
3910,2022-03-01 13:33:33,Customer applies,,,,,
3910,2022-03-01 15:33:33,Check application data,35,12619,212109,330586,
3910,2022-03-01 17:33:33,Simple Check,,,,,Simple Check
3910,2022-03-01 19:33:33,Make Decision,,,,,
3910,2022-03-01 21:33:33,Inform Customer,,,,,
3911,2022-02-24 12:28:02,Customer applies,,,,,
3911,2022-02-24 14:28:02,Check application data,45,91166,340281,1751437,
3911,2022-02-24 16:28:02,Extensive Check,,,,,Extensive Check
3911,2022-02-24 18:28:02,Make Decision,,,,,
3911,2022-02-24 20:28:02,Inform Customer,,,,,
3912,2022-02-21 08:51:50,Customer applies,,,,,
3912,2022-02-21 10:51:50,Check application data,25,2814,647564,1610492,
3912,2022-02-21 12:51:50,Simple Check,,,,,Simple Check
3912,2022-02-21 14:51:50,Make Decision,,,,,
3912,2022-02-21 16:51:50,Inform Customer,,,,,
3913,2022-03-03 09:08:21,Customer applies,,,,,
3913,2022-03-03 11:08:21,Check application data,58,46181,819373,766438,
3913,2022-03-03 13:08:21,Normal Check,,,,,Normal Check
3913,2022-03-03 15:08:21,Make Decision,,,,,
3913,2022-03-03 17:08:21,Inform Customer,,,,,
3914,2022-02-20 08:28:24,Customer applies,,,,,
3914,2022-02-20 10:28:24,Check application data,30,69081,515676,683974,
3914,2022-02-20 12:28:24,Extensive Check,,,,,Extensive Check
3914,2022-02-20 14:28:24,Make Decision,,,,,
3914,2022-02-20 16:28:24,Inform Customer,,,,,
3915,2022-02-25 15:00:57,Customer applies,,,,,
3915,2022-02-25 17:00:57,Check application data,26,26186,883021,625967,
3915,2022-02-25 19:00:57,Normal Check,,,,,Normal Check
3915,2022-02-25 21:00:57,Make Decision,,,,,
3915,2022-02-25 23:00:57,Inform Customer,,,,,
3916,2022-02-20 15:48:59,Customer applies,,,,,
3916,2022-02-20 17:48:59,Check application data,25,4360,666198,919346,
3916,2022-02-20 19:48:59,Simple Check,,,,,Simple Check
3916,2022-02-20 21:48:59,Make Decision,,,,,
3916,2022-02-20 23:48:59,Inform Customer,,,,,
3917,2022-02-19 14:31:52,Customer applies,,,,,
3917,2022-02-19 16:31:52,Check application data,53,62088,487173,1233487,
3917,2022-02-19 18:31:52,Extensive Check,,,,,Extensive Check
3917,2022-02-19 20:31:52,Make Decision,,,,,
3917,2022-02-19 22:31:52,Inform Customer,,,,,
3918,2022-02-21 14:51:21,Customer applies,,,,,
3918,2022-02-21 16:51:21,Check application data,30,2490,16698,683759,
3918,2022-02-21 18:51:21,Simple Check,,,,,Simple Check
3918,2022-02-21 20:51:21,Make Decision,,,,,
3918,2022-02-21 22:51:21,Inform Customer,,,,,
3919,2022-02-22 16:55:17,Customer applies,,,,,
3919,2022-02-22 18:55:17,Check application data,45,4366,414484,152814,
3919,2022-02-22 20:55:17,Simple Check,,,,,Simple Check
3919,2022-02-22 22:55:17,Make Decision,,,,,
3919,2022-02-23 00:55:17,Inform Customer,,,,,
3920,2022-02-19 08:37:45,Customer applies,,,,,
3920,2022-02-19 10:37:45,Check application data,59,13261,791113,1569636,
3920,2022-02-19 12:37:45,Simple Check,,,,,Simple Check
3920,2022-02-19 14:37:45,Make Decision,,,,,
3920,2022-02-19 16:37:45,Inform Customer,,,,,
3921,2022-02-23 09:56:57,Customer applies,,,,,
3921,2022-02-23 11:56:57,Check application data,50,16617,948089,1347426,
3921,2022-02-23 13:56:57,Simple Check,,,,,Simple Check
3921,2022-02-23 15:56:57,Make Decision,,,,,
3921,2022-02-23 17:56:57,Inform Customer,,,,,
3922,2022-02-15 12:49:29,Customer applies,,,,,
3922,2022-02-15 14:49:29,Check application data,60,53824,741943,1113172,
3922,2022-02-15 16:49:29,Extensive Check,,,,,Extensive Check
3922,2022-02-15 18:49:29,Make Decision,,,,,
3922,2022-02-15 20:49:29,Inform Customer,,,,,
3923,2022-02-28 08:46:47,Customer applies,,,,,
3923,2022-02-28 10:46:47,Check application data,45,75357,309110,450015,
3923,2022-02-28 12:46:47,Extensive Check,,,,,Extensive Check
3923,2022-02-28 14:46:47,Make Decision,,,,,
3923,2022-02-28 16:46:47,Inform Customer,,,,,
3924,2022-02-16 15:57:25,Customer applies,,,,,
3924,2022-02-16 17:57:25,Check application data,51,84942,496518,1587763,
3924,2022-02-16 19:57:25,Extensive Check,,,,,Extensive Check
3924,2022-02-16 21:57:25,Make Decision,,,,,
3924,2022-02-16 23:57:25,Inform Customer,,,,,
3925,2022-02-15 12:37:10,Customer applies,,,,,
